編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPXNMLLKIIPFFFE78DA,坡道平面,0,23.53,地下一樓
RPXNMLLKIIPFFFE78DA,坡道平面,0,30.90,地下一樓
RPUNMLTJJIPFFFE66DA,坡道機械,0,15.27,地下四樓
RPTPMLTJJIPFFFE76DA,坡道平面,0,23.53,地下一樓
RPTPMLTJJIPFFFE76DA,坡道平面,0,23.53,地下一樓
RPTOMLTJJIPFFFE66DA,坡道平面,0,23.53,地下二樓
RPTOMLTJJIPFFFE66DA,坡道平面,0,23.53,地下二樓
RPQOMLMKIIPFFGE38DA,坡道機械,0,,地下一樓
RPTRMLTLIIPFFGE17DA,坡道機械,0,,地下一樓
RPPNMLOLIIPFFGE48DA,坡道機械,0,,地下一樓
RPXOMLTLIIPFFGE27DA,坡道平面,0,26.03,地下二樓
RPQOMLQLIIPFFGE88DA,坡道平面,0,16.58,地下二樓
RPRNMLSJJIPFFGE98DA,坡道平面,0,33.82,地下四樓
RPRPMLMJJIPFFGE58DA,坡道平面,1500000,42.03,地下三樓
RPSPMLMJJIPFFGE68DA,坡道平面,1900000,42.03,地下一樓
RPOPMLTJJIPFFGE98DA,坡道平面,0,26.03,地下二樓
RPSOMLSLIIPFFIE86DA,坡道平面,0,21.19,地下一樓
RPSNMLQJJIPFFIE09DA,坡道機械,0,12.52,地下二樓
RPUOMLTJJIPFFFE86EA,坡道平面,0,,地下二樓
RPSOMLKKJIPFFGE58EA,坡道平面,0,,
RPQQMLKKJIPFFEE38EA,坡道平面,0,16.03,
RPQPMLTJJIPFFDE98EA,坡道機械,0,,地下二樓
RPTOMLPJJIPFFGE98DA,坡道平面,1700000,19.48,
RPXNMLPJJIPFFGE66DA,坡道平面,1800000,19.48,
RPQQMLPJJIPFFGE88DA,坡道平面,1700000,19.48,
RPUNMLTJJIPFFGE76DA,坡道平面,0,,
RPOOMLPJJIPFFGE48DA,坡道平面,1700000,19.48,
RPQOMLPJJIPFFGE68DA,坡道平面,1700000,19.48,
RPVOMLPJJIPFFGE56DA,坡道平面,1700000,19.48,
RPROMLPJJIPFFGE78DA,坡道平面,1300000,17.38,
RPPOMLPJJIPFFGE58DA,坡道平面,1600000,17.38,
RPWOMLPJJIPFFGE66DA,坡道平面,1700000,19.48,
RPXOMLPJJIPFFGE76DA,坡道平面,1700000,19.48,
RPPPMLPJJIPFFGE68DA,坡道平面,1600000,17.38,
RPTPMLPJJIPFFGE09DA,坡道平面,1800000,19.48,
RPUPMLPJJIPFFGE56DA,坡道平面,1800000,19.48,
RPWPMLPJJIPFFGE76DA,坡道平面,1700000,19.48,
RPSPMLPJJIPFFGE98DA,坡道平面,1700000,19.48,
RPRNMLTJJIPFFFE98DA,坡道平面,0,28.36,地下四樓
RPWNMLLKIIPFFFE68DA,坡道平面,0,20.87,地下四樓
RPWNMLKKJIPFFEE58DA,坡道平面,1300000,19.70,
RPUOMLTJJIPFFEE66DA,坡道平面,0,15.80,
RPXNMLKKJIPFFEE68DA,坡道平面,0,20.01,
RPOOMLNJJIPFFEE08DA,坡道機械,0,18.35,
RPVOMLKKJIPFFEE58DA,坡道平面,0,19.49,
RPOPMLKKJIPFFEE97DA,坡道平面,0,17.93,
RPSPMLSLIIPFFEE56DA,坡道機械,0,13.54,
RPOPMLSLIIPFFEE78DA,坡道平面,0,40.25,
RPWSMLMLIIPFFEE66DA,坡道平面,2100000,28.09,
RPWSMLMLIIPFFEE66DA,坡道平面,1900000,24.07,
RPVOMLTJJIPFFDE66DA,坡道平面,0,19.57,地下二樓
RPPNMLKMIIPFFDE87DA,坡道機械,0,16.84,
RPUNMLKMIIPFFDE38DA,坡道機械,0,,
RPVNMLMJJIPFFDE48DA,坡道平面,0,,地下一樓
RPVNMLMJJIPFFDE48DA,坡道機械,0,,地下二樓
RPVNMLMJJIPFFDE48DA,坡道機械,0,,地下二樓
RPVNMLMJJIPFFDE48DA,坡道機械,0,,地下二樓
RPVNMLMJJIPFFDE48DA,坡道機械,0,,地下二樓
RPPOMLTJJIPFFCE58DA,坡道平面,0,19.72,
RPQUMLTJJIPFFCE66DA,坡道平面,0,,地下二樓
RPXOMLKLIIPFFCE58DA,坡道機械,0,13.60,地下三樓
RPPPMLOJJIPFFCE18DA,升降平面,1050000,30.31,
RPPOMLOKRHPFFCE88DA,坡道平面,0,16.16,
RPSNMLOJJIPFFBE18DA,坡道平面,0,18.79,地下四樓
RPSNMLOJJIPFFBE18DA,坡道平面,0,19.87,地下四樓
RPTNMLOJJIPFFBE28DA,坡道平面,0,19.87,地下三樓
RPTNMLOJJIPFFBE28DA,坡道平面,0,19.87,地下三樓
RPTOMLOJJIPFFBE38DA,坡道平面,0,39.65,地下二樓
RPQNMLPJJIPFFBE08DA,坡道平面,1850000,18.80,地下一樓
RPTNMLKKJIPFFAE87DA,坡道平面,2700000,27.01,地下一樓
RPWOMLTJJIPFFAE09DA,坡道平面,0,30.04,地下三樓
RPWOMLTJJIPFFAE09DA,坡道平面,0,29.63,地下三樓
RPPOMLPJJIPFFAE97DA,坡道平面,0,20.81,地下四樓
RPPOMLPJJIPFFAE97DA,坡道平面,0,20.81,地下四樓
RPRPMLPJJIPFFAE28DA,坡道平面,0,30.40,地下二樓
RPRPMLPJJIPFFAE28DA,坡道平面,0,30.40,地下二樓
RPUOMLQJJIPFFAE58DA,坡道平面,0,20.81,地下三樓
RPUOMLQJJIPFFAE58DA,坡道平面,0,20.81,地下三樓
RPUOMLQJJIPFFAE58DA,坡道平面,0,20.81,地下三樓
RPPOMLMJJIPFFAE67DA,坡道平面,0,23.94,地下二樓
RPPOMLMJJIPFFAE67DA,坡道平面,0,23.94,地下二樓
RPTOMLMLIIPFFAE18DA,坡道平面,0,20.81,地下四樓
RPTOMLMLIIPFFAE18DA,坡道平面,0,20.81,地下四樓
RPPOMLNLIIPFFAE87DA,坡道平面,0,20.81,地下三樓
RPPOMLNLIIPFFAE87DA,坡道平面,0,20.81,地下三樓
RPOOMLLLIIPFFAE57DA,坡道機械,0,9.76,地下一樓
RPVPMLQJIIPFFAE68DA,坡道平面,1500000,39.51,地下二樓
RPVPMLKLIIPFFAE28DA,坡道平面,0,20.81,地下四樓
RPVPMLKLIIPFFAE28DA,坡道平面,0,20.81,地下四樓
RPUOMLMJJIPFFAE18DA,坡道平面,0,20.81,地下四樓
RPUOMLMJJIPFFAE18DA,坡道平面,0,20.81,地下四樓
RPUOMLNJJIPFFAE28DA,坡道平面,0,20.81,地下四樓
RPSOMLNJJIPFFAE08DA,坡道平面,0,18.33,地下三樓
RPSOMLNJJIPFFAE08DA,坡道平面,0,18.33,地下三樓
RPVOMLNJJIPFFAE38DA,坡道平面,0,18.33,地下三樓
RPVOMLNJJIPFFAE38DA,坡道平面,0,20.81,地下三樓
RPVOMLNJJIPFFAE38DA,坡道平面,0,20.81,地下三樓
RPPOMLTJJIPFFAE38DA,坡道平面,0,20.81,地下一樓
RPPOMLTJJIPFFAE38DA,坡道平面,0,20.81,地下一樓
RPPOMLTJJIPFFAE38DA,坡道平面,0,20.81,地下一樓
RPPOMLTJJIPFFAE38DA,坡道平面,0,20.81,地下一樓
RPPNMLQJJIPFFAE97DA,坡道平面,1600000,20.81,地下四樓
RPQNMLQJJIPFFAE08DA,坡道平面,0,20.81,地下三樓
RPQNMLQJJIPFFAE08DA,坡道平面,0,20.81,地下三樓
RPUNMLKKJIPFFAE97DA,坡道平面,1500000,33.10,地下三樓
RPOPMLKKJIPFFAE57DA,坡道平面,0,14.42,地下二樓
RPRNMLQJJIPFFAE18DA,坡道平面,0,20.81,地下四樓
RPRNMLQJJIPFFAE18DA,坡道平面,0,20.81,地下四樓
RPSNMLLKJIPFFAE87DA,坡道機械,0,6.74,地下四樓
RPWNMLSLIIPFFBE09DA,坡道平面,0,17.64,地下一樓
RPWNMLSLIIPFFBE09DA,坡道平面,0,17.64,地下一樓
RPROMLKKJIPFFBE87DA,坡道平面,2200000,28.07,地下一樓
RPOPMLKLIIPFFCE77DA,坡道平面,0,31.94,
RPOOMLOJJIPFFCE97DA,坡道平面,1650000,13.96,
RPUOMLKMIIPFFCE38DA,坡道平面,0,26.41,
RPXNMLOJJIPFFCE78DA,坡道平面,1950000,15.25,
RPWNMLOJJIPFFCE68DA,坡道平面,1850000,15.25,
RPWOMLOJJIPFFCE78DA,坡道平面,0,24.05,
RPUNMLOJJIPFFCE48DA,坡道機械,1000000,8.16,
RPOOMLLKJIPFFCE77DA,升降平面,0,,
RPPOMLLKJIPFFCE87DA,坡道平面,0,24.05,
RPSQMLPLRHPFFDE07DA,坡道機械,0,25.63,
RPQNMLRKRHPFFDE66DA,坡道平面,0,28.92,
RPWNMLSLRHPFFDE47DA,坡道平面,0,28.92,
RPUOMLPKIIPFFDE78DA,坡道平面,0,28.92,
RPUNMLMLIIPFFDE48DA,坡道平面,0,35.71,
RPRPMLTKIIPFFDE98DA,坡道平面,0,28.92,
RPSPMLTKIIPFFDE09DA,坡道平面,0,28.92,
RPOOMLMLIIPFFDE97DA,坡道平面,0,37.64,
RPSQMLKLIIPFFDE38DA,坡道平面,0,25.52,
RPRPMLSLIIPFFDE98DA,坡道平面,0,25.52,
RPOOMLNJJIPFFDE97DA,坡道平面,0,28.92,
RPTOMLTLIIPFFDE56DA,坡道平面,0,28.92,
RPTOMLSJIIPFFEE98DA,坡道機械,0,5.82,
RPPNMLKKIIPFFEE77DA,坡道平面,1150000,32.05,
RPVNMLTJJIPFFDE56DA,坡道平面,0,,
RPVOMLKKJIPFFDE48DA,坡道平面,0,,
RPSOMLTKIIPFFEE09DA,坡道平面,0,23.16,
RPUOMLQKIIPFFEE98DA,坡道平面,0,16.89,
RPUOMLQKIIPFFEE98DA,坡道平面,0,16.89,
RPQNMLQLIIPFFEE58DA,坡道平面,0,27.06,
RPXPMLQLIIPFFEE86DA,坡道平面,0,30.12,
RPVOMLTLIIPFFDE76DA,坡道平面,0,28.92,
RPUNMLLKJIPFFDE38DA,坡道平面,0,,
RPTQMLSLIIPFFEE76DA,坡道平面,0,14.91,
RPVOMLMJJIPFFEE68DA,升降機械,0,15.80,
RPXOMLNJJIPFFEE98DA,升降機械,0,15.80,
RPPNMLMKJIPFFDE97DA,坡道平面,0,23.23,
RPSQMLOJJIPFFEE78DA,坡道平面,0,27.98,
RPXOMLLKJIPFFEE88DA,坡道平面,0,28.10,
RPRNMLPJJIPFFEE48DA,坡道平面,0,,
RPRTMLKKJIPFFEE68DA,坡道平面,1500000,13.81,
RPTQMLLKJIPFFEE68DA,坡道平面,1200000,16.51,
RPVNMLOJJIPFFFE88DA,一樓平面,1000000,14.12,
RPPRMLOJJIPFFFE68DA,一樓平面,1000000,14.12,
RPORMLOJJIPFFFE58DA,一樓平面,1250000,21.36,
RPQRMLOJJIPFFFE78DA,一樓平面,1000000,14.12,
RPTRMLOJJIPFFFE09DA,一樓平面,1000000,14.12,
RPSNMLOJJIPFFFE58DA,一樓平面,980000,14.12,
RPSPMLOJJIPFFFE78DA,一樓平面,1000000,14.12,
RPROMLOJJIPFFFE58DA,一樓平面,1000000,14.12,
RPPQMLOJJIPFFFE58DA,一樓平面,1000000,14.12,
RPWQMLOJJIPFFFE66DA,一樓平面,950000,12.86,
RPOQMLOJJIPFFFE48DA,一樓平面,1000000,14.12,
RPRPMLKKJIPFFFE38DA,坡道平面,0,17.00,
RPSPMLKKJIPFFFE48DA,坡道平面,0,16.29,
RPUPMLKKJIPFFFE68DA,坡道機械,0,6.14,
RPTPMLKKJIPFFFE58DA,坡道機械,0,6.14,
RPWPMLKKJIPFFFE88DA,坡道機械,0,6.14,
RPVPMLKKJIPFFFE78DA,坡道機械,0,6.14,
RPWNMLLKJIPFFGE88DA,坡道平面,0,,
RPQNMLKKJIPFFGE18DA,坡道平面,1000000,,
RPPNMLKKJIPFFGE08DA,坡道平面,1000000,,
RPTPMLTJJIPFFIE07DA,坡道平面,0,26.15,
RPOQMLTJJIPFFIE66DA,坡道平面,0,26.15,
RPWPMLTJJIPFFIE37DA,坡道平面,0,26.15,
RPWOMLTJJIPFFIE27DA,坡道平面,0,26.15,
RPXPMLTJJIPFFIE47DA,坡道平面,0,26.15,
RPRPMLTJJIPFFIE86DA,坡道平面,0,26.15,
RPOPMLTJJIPFFIE56DA,坡道平面,0,28.70,
RPQPMLTJJIPFFIE76DA,坡道平面,0,26.15,
RPPPMLTJJIPFFIE66DA,坡道平面,0,26.15,
RPPQMLTJJIPFFIE76DA,坡道平面,0,26.15,
RPTOMLNLIIPFFLE76DA,坡道平面,0,,地下一樓
RPQOMLLKJIPFFGE48EA,坡道平面,0,21.08,
RPTOMLLKJIPFFIE98EA,坡道平面,0,,
RPUNMLKKJIPFFJE88DA,坡道平面,0,,
RPTNMLQKJIPFFIE76EA,坡道平面,0,,
RPTNMLQKJIPFFIE76EA,坡道平面,0,,
RPOPMLNJJIPFFIE58DA,坡道平面,1380000,33.71,
RPXOMLNJJIPFFIE76DA,坡道平面,1380000,33.71,
RPSQMLTJJIPFFIE07DA,坡道平面,1380000,33.71,
RPQPMLNJJIPFFIE78DA,坡道平面,1480000,33.71,
RPRPMLNJJIPFFIE88DA,坡道平面,1380000,33.71,
RPSPMLNJJIPFFIE98DA,坡道平面,1380000,33.71,
RPQOMLKKJIPFFIE48DA,升降機械,0,1.00,
RPSNMLMKJIPFFGE58DA,坡道平面,0,19.48,
RPVOMLLKJIPFFGE88DA,升降機械,0,,
RPTOMLKKJIPFFGE58DA,坡道平面,0,22.22,
RPXNMLLLQHPFFGE07DA,坡道平面,0,19.57,
RPQQMLSJIIPFFGE09DA,坡道平面,0,47.90,
RPVOMLMKJIPFFFE88DA,升降機械,630000,,
RPWOMLMKJIPFFFE98DA,坡道平面,1370000,,
RPQQMLLKJIPFFEE38DA,坡道平面,0,22.28,
RPQQMLLKJIPFFEE38DA,坡道平面,0,22.28,
RPPNMLMKJIPFFEE08DA,坡道平面,0,22.28,
RPPNMLMKJIPFFEE08DA,坡道平面,0,22.28,
RPPSMLOJJIPFFFE78DA,坡道平面,0,23.65,
RPWOMLLKJIPFFEE78DA,坡道平面,0,,
RPPNMLNKJIPFFEE18DA,坡道平面,0,,
RPRNMLNKJIPFFEE38DA,坡道機械,0,,
RPVOMLLKJIPFFEE68DA,一樓平面,0,,
RPWOMLKKJIPFFEE68DA,坡道平面,0,,
RPWOMLKLIIPFFEE68DA,坡道平面,0,,
RPQOMLLKJIPFFDE08DA,坡道平面,0,,
RPVOMLLKJIPFFDE58DA,坡道平面,0,22.18,
RPTOMLLKJIPFFDE38DA,坡道平面,0,22.18,
RPUOMLKKJIPFFDE38DA,坡道平面,0,,
RPRNMLKKJIPFFDE97DA,坡道平面,0,,
RPWOMLLKJIPFFDE68DA,坡道平面,0,22.18,
RPWNMLTLIIPFFDE76DA,坡道平面,0,28.92,
RPTNMLPKIIPFFDE58DA,坡道平面,580000,,
RPWPMLTLIIPFFDE96DA,坡道機械,0,11.10,
RPQRMLRKRHPFFDE07DA,坡道平面,1200000,21.71,
RPWQMLKKJIPFFDE78DA,坡道平面,1000000,,
RPTPMLOLRHPFFDE96DA,坡道平面,0,28.92,
RPTPMLOLRHPFFDE96DA,坡道平面,0,28.92,
RPTNMLKLIIPFFDE18DA,坡道平面,1850000,21.40,
RPTNMLQKIIPFFDE68DA,坡道平面,0,28.92,
RPTPNLTJJIPFFCE56DA,坡道平面,0,,
RPPQMLKKJIPFFCE97DA,坡道平面,1850000,30.79,地下一樓
RPSOMLTKIIPFFCE88DA,坡道機械,0,12.50,
RPSOMLKMIIPFFCE18DA,坡道機械,0,18.39,
RPPNMLQJJIPFFBE08DA,坡道平面,0,22.99,地下三樓
RPXOMLMKJIPFFBE68DA,坡道平面,0,,地下二樓
RPUOMLKKJIPFFBE18DA,升降機械,0,9.95,地下一樓
RPQPMLKKJIPFFBE87DA,坡道機械,0,,地下一樓
RPQPMLKKJIPFFBE87DA,坡道機械,0,,地下一樓
RPXPMLTLIIPFFBE86DA,坡道機械,1200000,14.85,地下五樓含以下
RPPOMLMJJIPFFBE77DA,坡道平面,2400000,19.96,地下二樓
RPUNMLTLIIPFFBE98DA,坡道平面,0,,地下一樓
RPPOMLTLIIPFFBE58DA,坡道平面,0,,地下一樓
RPRNMLTKIIPFFBE58DA,坡道平面,0,17.67,地下三樓
RPQOMLPKIIPFFBE18DA,坡道平面,0,19.96,地下三樓
RPQOMLPKIIPFFBE18DA,坡道平面,0,19.96,地下三樓
RPTPMLRJIIPFFCE78DA,坡道平面,1300000,33.08,
RPWOMLKKJIPFFAE28DA,坡道平面,0,14.42,地下三樓
RPXOMLPLRHPFFBE17DA,坡道平面,0,12.65,地下五樓含以下
RPXNMLKKJIPFFAE28DA,坡道平面,0,26.65,地下二樓
RPXNMLKKJIPFFAE28DA,坡道平面,0,29.85,地下二樓
RPQOMLKKJIPFFAE67DA,坡道平面,2200000,33.85,地下一樓
RPVOMLOJJIPFFAE48DA,坡道平面,2400000,18.43,地下一樓
RPVOMLOJJIPFFAE48DA,坡道平面,2400000,18.43,地下一樓
RPWOMLOJJIPFFAE58DA,坡道平面,1800000,18.43,地下五樓含以下
RPWOMLOJJIPFFAE58DA,坡道平面,1800000,18.43,地下五樓含以下
RPQOMLMLIIPFFAE87DA,坡道平面,0,14.14,地下二樓
RPSNMLSJIIPFFAE38DA,坡道平面,0,18.76,地下一樓
RPXOMLOJJIPFFAE68DA,坡道平面,1700000,15.76,地下五樓含以下
RPXOMLOJJIPFFAE68DA,坡道平面,1800000,18.43,地下五樓含以下
RPSOMLQKIIPFFAE38DA,坡道平面,0,22.27,地下二樓
RPSOMLQKIIPFFAE38DA,坡道平面,0,22.27,地下二樓
RPSOMLQKIIPFFAE38DA,坡道平面,0,22.27,地下二樓
RPROMLNJJIPFFAE97DA,坡道平面,0,25.51,地下三樓
RPROMLNJJIPFFAE97DA,坡道平面,0,25.51,地下三樓
RPROMLNJJIPFFAE97DA,坡道平面,0,25.51,地下三樓
RPWNMLNJJIPFFAE38DA,坡道機械,0,11.82,地下二樓
RPROMLSLIIPFFAE58DA,坡道平面,0,25.51,地下三樓
RPROMLSLIIPFFAE58DA,坡道平面,0,25.51,地下三樓
RPTOMLNJJIPFFAE18DA,坡道平面,0,19.11,地下一樓
RPUPMLPJJIPFFAE58DA,坡道平面,2200000,22.46,地下三樓
RPUPMLPJJIPFFAE58DA,坡道平面,2200000,22.46,地下三樓
RPVPMLPJJIPFFAE68DA,坡道平面,2200000,22.46,地下三樓
RPVPMLPJJIPFFAE68DA,坡道平面,2200000,22.46,地下三樓
RPWPMLPJJIPFFAE78DA,坡道平面,2000000,19.44,地下四樓
RPWPMLPJJIPFFAE78DA,坡道平面,2000000,19.44,地下四樓
RPXPMLPJJIPFFAE88DA,坡道平面,2100000,22.46,地下四樓
RPXPMLPJJIPFFAE88DA,坡道平面,2400000,22.46,地下一樓
RPPOMLKKJIPFFAE57DA,坡道平面,1800000,36.40,地下三樓
RPPOMLKKJIPFFAE57DA,坡道平面,1800000,36.40,地下三樓
RPUOMLOJJIPFFAE38DA,坡道平面,2100000,18.43,地下三樓
RPUOMLOJJIPFFAE38DA,坡道平面,2000000,15.76,地下三樓
RPQOMLMKJIPFFBE97DA,坡道平面,0,39.65,地下二樓
RPQOMLMKJIPFFBE97DA,坡道平面,0,39.65,地下二樓
RPXOMLQJIIPFFBE88DA,坡道平面,0,12.65,地下四樓
RPOOMLKLIIPFFBE57DA,坡道平面,0,14.64,地下二樓
RPQPMLRLIIPFFBE58DA,坡道平面,0,,地下二樓
RPPOMLMKJIPFFBE87DA,坡道平面,0,39.65,地下二樓
RPPOMLMKJIPFFBE87DA,坡道平面,0,39.65,地下二樓
RPUNMLNKJIPFFBE38DA,升降機械,0,11.17,地下一樓
RPXOMLMJJIPFFCE68DA,坡道平面,0,40.15,
RPXOMLMJJIPFFCE68DA,坡道平面,0,40.15,
RPVPMLTJRHPFFCE37DA,坡道平面,0,40.15,
RPVPMLTJRHPFFCE37DA,坡道平面,0,40.15,
RPQOMLKLIIPFFCE87DA,坡道平面,0,40.15,
RPQOMLKLIIPFFCE87DA,坡道平面,0,40.15,
RPOPMLMJJIPFFCE87DA,坡道平面,0,40.15,
RPOPMLMJJIPFFCE87DA,坡道平面,0,40.15,
RPUOMLKLIIPFFCE28DA,坡道平面,0,40.15,
RPUOMLKLIIPFFCE28DA,坡道平面,0,40.15,
RPUOMLKLIIPFFCE28DA,坡道平面,0,40.15,
RPUOMLKLIIPFFCE28DA,坡道平面,0,40.15,
RPUPMLTJRHPFFCE27DA,坡道平面,0,40.15,
RPUPMLTJRHPFFCE27DA,坡道平面,0,40.15,
RPWNMLLLIIPFFCE48DA,坡道平面,0,40.15,
RPWNMLLLIIPFFCE48DA,坡道平面,0,40.15,
RPROMLKLIIPFFCE97DA,坡道平面,0,40.15,
RPROMLKLIIPFFCE97DA,坡道平面,0,40.15,
RPPPMLMJJIPFFCE97DA,坡道平面,0,40.15,
RPPPMLMJJIPFFCE97DA,坡道平面,0,40.15,
RPTNMLNKJIPFFCE38DA,坡道平面,0,,
RPQNMLNKJIPFFCE08DA,坡道平面,0,29.73,
RPWNMLRLIIPFFDE56DA,坡道平面,1200000,18.30,
RPRPMLMKJIPFFDE38DA,坡道平面,0,,
RPVNMLLLIIPFFCE38DA,坡道平面,0,40.15,
RPVNMLLLIIPFFCE38DA,坡道平面,0,40.15,
RPXOMLRLIIPFFEE86DA,一樓平面,0,,
RPPPMLKKJIPFFEE08DA,坡道平面,1600000,22.27,
RPXOMLTJJIPFFEE96DA,升降機械,0,15.80,
RPVQMLPJJIPFFEE56DA,升降機械,0,15.80,
RPSNMLNKJIPFFEE48DA,坡道平面,0,18.10,
RPURMLKKJIPFFEE78DA,坡道平面,1600000,22.27,
RPSPMLKKJIPFFEE38DA,坡道平面,0,25.01,
RPSPMLKKJIPFFEE38DA,坡道平面,0,25.01,
RPSOMLMKJIPFFEE48DA,坡道平面,0,19.14,
RPVOMLMKJIPFFEE78DA,其他,0,,
RPVOMLMKJIPFFEE78DA,其他,0,,
RPSNMLMKJIPFFEE38DA,升降機械,0,15.80,
RPQOMLLKJIPFFEE18DA,坡道機械,0,6.98,
RPRPMLNKJIPFFEE58DA,坡道平面,0,,
RPRPMLSLRHPFFFE37DA,坡道平面,0,,
RPPNMLNKJIPFFGE38DA,坡道機械,0,19.04,
RPOOMLNKJIPFFGE38DA,升降機械,0,,
RPXNMLNKJIPFFLE07DA,坡道平面,1000000,,地下一樓
RPSNMLQJIIPFFAE28EA,坡道平面,0,,地下一樓
RPXNMLKKJIPFFAE38EA,坡道平面,1250000,16.41,地下二樓
RPXNMLQKJIPFFAE98EA,坡道平面,1800000,18.68,地下一樓
RPWOMLQKJIPFFDE66EA,坡道機械,900000,10.83,
RPOOMLNKJIPFFIE58DA,坡道平面,0,13.46,
RPPPMLQKJIPFFIE09DA,坡道平面,0,,
RPURMLTJJIPFFIE37DA,坡道平面,1380000,33.71,
RPTRMLTJJIPFFIE27DA,坡道平面,1480000,33.71,
RPVRMLTJJIPFFIE47DA,坡道平面,1380000,33.71,
RPXRMLTJJIPFFIE67DA,坡道平面,1380000,33.71,
RPRRMLTJJIPFFIE07DA,坡道平面,1480000,33.71,
RPSRMLTJJIPFFIE17DA,坡道平面,1480000,33.71,
RPQRMLTJJIPFFIE96DA,坡道平面,1350000,33.71,
RPWQMLTJJIPFFIE47DA,坡道平面,1380000,33.71,
RPUQMLTJJIPFFIE27DA,坡道平面,1600000,33.71,
RPTQMLTJJIPFFIE17DA,坡道平面,1380000,33.71,
RPXNMLKMIIPFFIE56DA,坡道平面,1600000,33.71,
RPWOMLNKJIPFFGE56DA,坡道平面,1700000,42.03,
RPSOMLNJJIPFFGE68DA,坡道平面,0,24.84,
RPXQMLLLIIPFFGE66DA,坡道機械,0,15.67,
RPQOMLMKJIPFFFE38DA,升降機械,0,,
RPQOMLMKJIPFFFE38DA,升降機械,0,,
