編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPWRMLPJJIPFFBH76DA,坡道平面,0,,地下一樓
RPQPMLMLIIPFFCH48DA,一樓平面,0,,一樓
RPPNMLOJIIPFFDH28DA,坡道平面,0,,地下一樓
RPPPMLPKIIPFFDH68DA,坡道平面,0,34.25,地下三樓
RPUQMLSLIIPFFDH07DA,坡道平面,1050000,32.60,地下二樓
RPVQMLSLIIPFFDH17DA,坡道平面,1100000,30.96,地下二樓
RPWQMLSLIIPFFDH27DA,坡道平面,1300000,33.70,地下三樓
RPXQMLSLIIPFFDH37DA,坡道平面,1100000,46.85,地下二樓
RPORMLSLIIPFFDH56DA,坡道平面,1250000,32.60,地下二樓
RPPRMLSLIIPFFDH66DA,坡道平面,1250000,32.60,地下二樓
RPTRMLSLIIPFFDH07DA,坡道平面,1300000,32.60,地下一樓
RPRRMLSLIIPFFDH86DA,坡道平面,1500000,36.16,地下一樓
RPQRMLSLIIPFFDH76DA,坡道平面,1100000,32.60,地下二樓
RPQRMLSLIIPFFDH76DA,坡道平面,1100000,32.60,地下二樓
RPSRMLSLIIPFFDH96DA,坡道平面,1200000,33.15,地下三樓
RPURMLSLIIPFFDH17DA,坡道平面,1000000,33.15,地下三樓
RPXRMLSLIIPFFDH47DA,坡道平面,1000000,30.96,地下三樓
RPOSMLSLIIPFFDH66DA,坡道平面,1150000,30.96,地下三樓
RPVRMLSLIIPFFDH27DA,坡道平面,1200000,30.96,地下二樓
RPVRMLSLIIPFFDH27DA,坡道平面,1200000,30.96,地下二樓
RPRSMLSLIIPFFDH96DA,坡道平面,1200000,32.60,地下三樓
RPQNMLMJJIPFFDH28DA,坡道平面,1200000,24.74,地下二樓
RPSNMLMJJIPFFDH48DA,坡道平面,1200000,24.74,地下二樓
RPRNMLMJJIPFFDH38DA,坡道平面,1300000,24.74,地下一樓
RPSSMLSLIIPFFDH07DA,坡道平面,1300000,32.60,地下一樓
RPTNMLMJJIPFFDH58DA,坡道平面,1200000,24.74,地下二樓
RPUNMLMJJIPFFDH68DA,坡道平面,1200000,24.74,地下二樓
RPVNMLMJJIPFFDH78DA,坡道平面,1400000,24.74,地下一樓
RPXTMLMJJIPFFDH96DA,坡道平面,1200000,24.74,地下二樓
RPUNMLNJJIPFFDH78DA,坡道平面,0,,地下一樓
RPPSMLSLIIPFFDH76DA,坡道平面,1200000,32.60,地下三樓
RPQSMLSLIIPFFDH86DA,坡道平面,1200000,32.60,地下三樓
RPTNMLQJJIPFFDH98DA,坡道平面,0,,地下二樓
RPOOMLQJJIPFFDH58DA,坡道平面,0,,一樓
RPROMLLLIIPFFEH58DA,坡道平面,0,17.57,地下一樓
RPTRMLPJIIPFFEH66DA,坡道平面,1500000,26.28,地下一樓
RPXOMLMJJIPFFEH56DA,坡道平面,0,29.17,地下一樓
RPSNMLTJJIPFFEH66DA,坡道平面,0,,地下一樓
RPWNMLKMRHPFFFH27DA,坡道平面,1200000,29.90,地下一樓
RPXOMLPJJIPFFFH96DA,坡道平面,1550000,39.80,地下一樓
RPXNMLTKIIPFFGH37DA,坡道平面,0,,地下二樓
RPRNMLSKRHPFFGH47DA,坡道平面,0,,地下四樓
RPWPMLPJJIPFFGH07DA,坡道平面,0,,地下三樓
RPSOMLTJJIPFFGH96DA,坡道平面,0,41.85,地下四樓
RPVSMLQJJIPFFAH86EA,坡道平面,1700000,29.49,地下三樓
RPWOMLKKJIPFFAH68EA,坡道平面,1550000,42.80,地下二樓
RPXRMLQJJIPFFAH96EA,坡道平面,1650000,33.51,地下二樓
RPVQMLTJJIPFFBH07EA,坡道平面,0,,地下一樓
RPXPMLQJJIPFFHH47EA,坡道平面,1350000,19.79,地下一樓
RPVNMLKKJIPFFFH98EA,坡道平面,0,,地下一樓
RPVOMLKKJIPFFFH09EA,坡道平面,1400000,29.25,地下三樓
RPWOMLKKJIPFFFH56EA,坡道平面,1300000,32.24,地下二樓
RPQNMLKKJIPFFGH58EA,坡道平面,0,26.74,地下一樓
RPWNMLKKJIPFFBH68EA,坡道平面,1500000,37.69,地下三樓
RPWNMLKKJIPFFBH68EA,坡道平面,1500000,37.69,地下三樓
RPRPMLKKJIPFFBH38EA,坡道平面,1200000,,地下一樓
RPPQMLKKJIPFFBH28EA,坡道平面,1300000,33.32,地下二樓
RPPQMLKKJIPFFBH28EA,坡道平面,1300000,33.32,地下二樓
RPWQMLKKJIPFFAH88EA,坡道平面,0,,地下一樓
RPWQMLKKJIPFFAH88EA,坡道平面,0,,地下一樓
RPORMLKKJIPFFAH18EA,坡道平面,0,,一樓
RPORMLKKJIPFFAH18EA,坡道平面,0,,一樓
RPUQMLTJJIPFFAH86EA,坡道平面,0,,地下一樓
RPXNMLSLIIPFFHH47DA,坡道平面,2200000,35.74,地下一樓
RPSNMLMJJIPFFHH88DA,坡道平面,2050000,35.74,地下二樓
RPPNMLQJJIPFFHH98DA,坡道平面,0,33.52,地下一樓
RPUOMLSJIIPFFHH07DA,坡道平面,0,,地下二樓
RPWNMLTJJIPFFGH27DA,坡道平面,0,33.69,地下二樓
RPRNMLPJJIPFFGH98DA,坡道平面,950000,32.09,地下一樓
RPSOMLKKJIPFFGH78DA,坡道平面,1468000,34.55,地下三樓
RPSNMLPJJIPFFGH09DA,坡道平面,900000,32.09,地下二樓
RPTNMLPJJIPFFGH56DA,坡道平面,950000,32.09,地下一樓
RPUNMLPJJIPFFGH66DA,坡道平面,900000,32.09,地下二樓
RPSNMLKKJIPFFGH68DA,坡道平面,1400000,26.62,地下一樓
RPPOMLKKJIPFFFH38DA,坡道平面,0,22.51,地下二樓
RPSPMLKKJIPFFFH78DA,坡道平面,1224000,32.87,地下一樓
RPPNMLSJJIPFFFH98DA,坡道平面,0,25.89,地下一樓
RPTOMLQJJIPFFFH66DA,坡道平面,0,35.87,地下一樓
RPTPMLNJRHPFFFH17DA,坡道平面,1100000,25.89,地下一樓
RPPPMLTJJIPFFEH56DA,坡道平面,0,33.89,地下一樓
RPVNMLQJJIPFFEH66DA,坡道平面,1500000,53.07,地下一樓
RPUUMLTLIIPFFEH67DA,坡道平面,0,,地下一樓
RPUUMLTLIIPFFEH67DA,坡道平面,0,,地下一樓
RPUNMLLKJIPFFDH68DA,坡道平面,0,,地下二樓
RPPPMLKKJIPFFDH28DA,坡道平面,0,,地下二樓
RPPNNLLKJIPFFDH28DA,坡道平面,0,29.97,地下一樓
RPQNMLQJJIPFFDH68DA,坡道平面,0,25.09,地下二樓
RPWNMLMJJIPFFDH88DA,坡道平面,1200000,24.74,地下二樓
RPXNMLMJJIPFFDH98DA,坡道平面,1200000,24.74,地下二樓
RPOOMLMJJIPFFDH18DA,坡道平面,1400000,24.74,地下一樓
RPROMLMJJIPFFDH48DA,坡道平面,1200000,24.74,地下二樓
RPPOMLMJJIPFFDH28DA,坡道平面,1400000,24.74,地下一樓
RPSOMLMJJIPFFDH58DA,坡道平面,1200000,24.74,地下二樓
RPUOMLMJJIPFFDH78DA,坡道平面,1200000,24.74,地下二樓
RPTOMLMJJIPFFDH68DA,坡道平面,1200000,24.74,地下二樓
RPUSMLSLIIPFFDH27DA,坡道平面,1100000,32.60,地下一樓
RPTSMLSLIIPFFDH17DA,坡道平面,1000000,33.70,地下三樓
RPOOMLKKJIPFFCH97DA,坡道平面,1300000,29.94,地下二樓
RPWSMLSLIIPFFDH47DA,坡道平面,1000000,33.15,地下三樓
RPTOMLKKJIPFFCH48DA,坡道平面,1300000,29.77,地下二樓
RPSOMLKKJIPFFCH38DA,坡道平面,1300000,29.77,地下二樓
RPTNMLKMIIPFFCH48DA,坡道平面,0,39.20,地下一樓
RPURMLKKJIPFFBH78DA,坡道平面,1600000,32.37,地下一樓
RPSNMLKKJIPFFCH28DA,坡道平面,0,,地下二樓
RPVTMLKKJIPFFBH09DA,一樓平面,0,,一樓
RPXSMLTJJIPFFBH37DA,坡道平面,0,,地下二樓
RPWTMLPJJIPFFBH96DA,坡道平面,0,38.64,地下一樓
RPVNMLTLIIPFFBH76DA,坡道平面,0,26.47,地下二樓
RPVRMLQLIIPFFBH86DA,坡道平面,1850000,33.68,地下一樓
RPTPMLKKJIPFFAH38DA,坡道平面,1000000,,地下四樓
RPRRMLTJJIPFFAH56DA,坡道平面,0,33.24,地下三樓
RPPOMLTJJIPFFAH68DA,坡道平面,0,,地下二樓
RPOSMLQJJIPFFAH68DA,坡道平面,0,27.48,地下三樓
RPUNMLQJJIPFFAH78DA,坡道平面,900000,33.96,地下三樓
RPXNMLQJJIPFFAH09DA,升降機械,0,,地下二樓
RPWPMLKMIIPFFAH78DA,坡道平面,1800000,26.57,地下二樓
RPSQMLLLIIPFFAH48DA,坡道平面,0,,地下三樓
RPVPMLLLIIPFFAH68DA,坡道平面,0,,地下四樓
RPRQMLLLIIPFFAH38DA,坡道平面,1800000,26.57,地下二樓
RPVNMLTKIIPFFAH56DA,坡道平面,0,,地下一樓
RPWRMLPJIIPFFAH56DA,坡道平面,0,25.36,地下二樓
RPWRMLPJIIPFFAH56DA,坡道平面,0,25.36,地下二樓
RPVSMLPJIIPFFAH56DA,坡道平面,0,34.64,地下一樓
RPVSMLPJIIPFFAH56DA,坡道平面,0,53.54,地下一樓
RPVRMLRJIIPFFAH66DA,坡道平面,1500000,,
RPTRMLQLRHPFFAH37DA,坡道平面,0,,地下二樓
RPWPMLNJJIPFFAH88DA,坡道平面,0,,地下二樓
RPWPMLQJJIPFFAH56DA,坡道平面,0,,地下二樓
RPXQMLKKJIPFFAH88DA,坡道平面,0,,地下一樓
RPPPMLLKJIPFFAH08DA,坡道平面,0,33.87,地下三樓
RPRPMLLKJIPFFAH28DA,坡道平面,1700000,23.05,地下二樓
RPTPMLLKJIPFFAH48DA,坡道平面,1800000,23.05,地下二樓
RPTPMLLKJIPFFAH48DA,坡道平面,1800000,23.05,地下二樓
RPVPMLLKJIPFFAH68DA,坡道平面,1800000,36.61,地下二樓
RPXPMLLKJIPFFAH88DA,坡道平面,1700000,23.05,地下二樓
RPPQMLLKJIPFFAH18DA,坡道平面,0,22.83,地下二樓
RPVRMLLKJIPFFAH88DA,坡道平面,0,,地下三樓
RPPSMLQKRHPFFBH07DA,坡道平面,0,,地下三樓
RPUSMLTKIIPFFBH07DA,坡道平面,0,35.61,地下一樓
RPPPMLMKJIPFFAH18DA,坡道平面,0,,地下一樓
RPPPMLMKJIPFFAH18DA,坡道平面,0,,地下一樓
RPVQMLKLIIPFFBH78DA,坡道平面,0,,地下一樓
RPVOMLMLIIPFFBH78DA,坡道平面,0,,地下一樓
RPSRMLOJJIPFFBH88DA,坡道平面,0,,地下一樓
RPRQMLKMIIPFFBH48DA,坡道平面,0,,地下一樓
RPPWMLTJJIPFFBH96DA,坡道平面,0,13.35,地下四樓
RPWOMLMKJIPFFBH88DA,坡道平面,0,,地下一樓
RPWOMLMKJIPFFBH88DA,坡道平面,0,,地下一樓
RPXOMLMKJIPFFBH98DA,坡道平面,0,,地下三樓
RPPPMLLKJIPFFBH18DA,坡道平面,0,33.01,地下三樓
RPQPMLLKJIPFFBH28DA,坡道平面,0,33.01,地下三樓
RPXSMLKKJIPFFBH56DA,坡道平面,1500000,,地下三樓
RPOUMLKKJIPFFBH48DA,坡道平面,0,43.79,地下二樓
RPPTMLKKJIPFFBH48DA,坡道平面,1400000,24.60,地下三樓
RPOPMLKKJIPFFBH97DA,坡道機械,0,,地下三樓
RPPNMLLKJIPFFCH08DA,坡道平面,1450000,29.36,地下一樓
RPQNMLLKJIPFFCH18DA,坡道平面,1500000,36.46,地下一樓
RPQNMLLKJIPFFCH18DA,坡道平面,1500000,36.46,地下一樓
RPRNMLLKJIPFFCH28DA,坡道平面,1500000,36.46,地下一樓
RPRNMLLKJIPFFCH28DA,坡道平面,1500000,36.46,地下一樓
RPSNMLLKJIPFFCH38DA,坡道平面,1400000,36.46,地下二樓
RPUOMLKKJIPFFCH58DA,坡道平面,1200000,29.77,地下二樓
RPUOMLTJJIPFFCH76DA,坡道平面,0,42.57,地下二樓
RPVOMLMJJIPFFDH88DA,坡道平面,1200000,24.74,地下二樓
RPWOMLMJJIPFFDH98DA,坡道平面,1200000,24.74,地下二樓
RPPOMLKKJIPFFCH08DA,坡道平面,1300000,29.94,地下二樓
RPOPMLMJJIPFFDH28DA,坡道平面,1200000,24.74,地下二樓
RPXOMLMJJIPFFDH09DA,坡道平面,1400000,24.74,地下二樓
RPQPMLMJJIPFFDH48DA,坡道平面,1200000,24.74,地下二樓
RPTPMLMJJIPFFDH78DA,坡道平面,1400000,24.74,地下一樓
RPUPMLMJJIPFFDH88DA,坡道平面,1200000,24.74,地下二樓
RPPPMLMJJIPFFDH38DA,坡道平面,1200000,24.74,地下二樓
RPVPMLMJJIPFFDH98DA,坡道平面,1400000,24.74,地下一樓
RPPQMLMJJIPFFDH48DA,坡道平面,1200000,24.74,地下二樓
RPWPMLMJJIPFFDH09DA,坡道平面,1300000,24.74,地下一樓
RPXPMLMJJIPFFDH56DA,坡道平面,1200000,24.74,地下二樓
RPOQMLMJJIPFFDH38DA,坡道平面,1200000,24.74,地下二樓
RPVTMLTJJIPFFDH47DA,其他,0,,一樓
RPRQMLKKJIPFFDH58DA,坡道平面,0,,地下二樓
RPVNMLPLRHPFFEH47DA,坡道平面,1300000,29.82,地下二樓
RPVNMLKLIIPFFEH78DA,坡道平面,0,,地下二樓
RPVRMLOKIIPFFEH86DA,坡道平面,1500000,,
RPTOMLKKJIPFFEH68DA,坡道平面,0,,地下二樓
RPUNMLLKJIPFFEH78DA,坡道平面,0,35.14,地下三樓
RPUNMLLKJIPFFEH78DA,坡道平面,0,39.65,地下三樓
RPXOMLKKJIPFFEH09DA,坡道平面,0,,地下二樓
RPUOMLLKJIPFFEH88DA,坡道平面,0,33.49,地下三樓
RPUOMLLKJIPFFEH88DA,坡道平面,0,33.49,地下三樓
RPUOMLLKJIPFFEH88DA,坡道平面,0,33.49,地下三樓
RPQOMLRLIIPFFEH09DA,坡道平面,0,,地下二樓
RPWPMLMJJIPFFEH56DA,坡道平面,1600000,36.48,地下一樓
RPPNMLRJJIPFFEH78DA,坡道平面,0,47.18,地下三樓
RPUNMLOJJIPFFFH09DA,坡道平面,0,27.21,地下二樓
RPROMLLKJIPFFFH68DA,坡道平面,0,,地下二樓
RPWOMLKMIIPFFFH56DA,坡道平面,0,,地下一樓
RPPNMLQJJIPFFFH78DA,坡道機械,0,,地下三樓
RPPNMLQJJIPFFFH78DA,坡道機械,0,,地下三樓
RPWPMLLKJIPFFFH66DA,坡道平面,0,,地下一樓
RPTNMLMJJIPFFGH88DA,坡道平面,0,13.75,地下一樓
RPTNMLMJJIPFFGH88DA,坡道平面,0,12.65,地下一樓
RPTOMLMJJIPFFGH98DA,坡道平面,0,,地下二樓
RPVNMLNJJIPFFGH56DA,坡道平面,0,13.75,地下一樓
RPUOMLKKJIPFFGH98DA,坡道平面,0,,地下二樓
RPROMLKKJIPFFGH68DA,坡道平面,0,,地下二樓
RPSNMLLKJIPFFGH78DA,坡道平面,0,,地下一樓
RPXOMLTJJIPFFGH47DA,坡道平面,0,35.15,地下三樓
RPVOMLKKJIPFFHH56DA,坡道機械,0,16.92,地下三樓
RPUNMLMJJIPFFHH09DA,坡道平面,0,36.10,地下三樓
RPROMLTJJIPFFHH96DA,坡道平面,0,36.66,地下三樓
RPURMLLKJIPFFAH88EA,坡道平面,0,,地下二樓
RPVRMLLKJIPFFAH98EA,坡道平面,1500000,34.09,地下一樓
RPTSMLQJJIPFFAH66EA,坡道平面,1150000,,地下三樓
RPPNMLLKJIPFFBH08EA,坡道平面,0,,地下二樓
RPWPMLLKJIPFFBH98EA,坡道平面,1500000,24.90,地下二樓
RPXPMLKKJIPFFBH98EA,坡道平面,0,,地下二樓
RPURMLMKJIPFFBH09EA,坡道平面,1180000,38.34,地下三樓
RPROMLLKJIPFFEH68EA,坡道平面,500000,26.80,地下一樓
RPXOMLKKJIPFFFH66EA,坡道平面,1200000,27.54,地下一樓
RPPNMLMKJIPFFFH58EA,坡道平面,0,,地下三樓
RPOOMLMKJIPFFEH48EA,坡道平面,0,,地下一樓
RPOOMLMKJIPFFEH48EA,坡道平面,0,,地下一樓
RPOOMLMKJIPFFEH48EA,坡道平面,0,,地下一樓
RPRRMLTJJIPFFDH86DA,坡道平面,1450000,36.39,地下二樓
RPQSMLTJJIPFFDH86DA,坡道平面,1450000,36.39,地下二樓
RPSSMLTJJIPFFDH07DA,坡道平面,1450000,36.39,地下二樓
RPSRMLTJJIPFFDH96DA,坡道平面,1450000,36.39,地下二樓
RPTRMLTJJIPFFDH07DA,坡道平面,1450000,36.39,地下二樓
RPURMLTJJIPFFDH17DA,坡道平面,1500000,36.39,地下一樓
RPVSMLTJJIPFFDH37DA,坡道平面,1400000,36.39,地下三樓
RPXRMLTJJIPFFDH47DA,坡道平面,1400000,36.39,地下三樓
RPVRMLTJJIPFFDH27DA,坡道平面,1350000,35.30,地下三樓
RPUSMLTJJIPFFDH27DA,坡道平面,1400000,36.39,地下三樓
RPWRMLTJJIPFFDH37DA,坡道平面,1400000,36.39,地下三樓
RPWSMLTJJIPFFDH47DA,坡道平面,1500000,36.39,地下一樓
RPUQMLTJJIPFFDH07DA,坡道平面,1400000,36.39,地下三樓
RPVQMLTJJIPFFDH17DA,坡道平面,1400000,36.39,地下三樓
RPSOMLTJJIPFFDH66DA,坡道平面,1400000,36.39,地下三樓
RPVOMLTJJIPFFDH96DA,坡道平面,1450000,36.39,地下二樓
RPRPMLTJJIPFFDH66DA,坡道平面,1400000,36.39,地下三樓
RPUNMLRJJIPFFDH56DA,坡道平面,1400000,36.39,地下三樓
RPVNMLRJJIPFFDH66DA,坡道平面,1400000,36.39,地下三樓
RPXOMLQJJIPFFDH86DA,坡道平面,1500000,36.39,地下一樓
RPUPMLQJJIPFFDH66DA,坡道平面,1400000,36.39,地下三樓
RPPOMLQJJIPFFDH68DA,坡道平面,1400000,36.39,地下三樓
RPQNMLKKJIPFFCH08DA,坡道平面,0,,地下三樓
RPRNMLPJJIPFFCH58DA,坡道平面,0,29.94,地下二樓
RPXOMLKKJIPFFCH88DA,坡道平面,1500000,33.12,地下一樓
RPWOMLKKJIPFFCH78DA,坡道平面,1300000,33.12,地下二樓
RPXPMLLKJIPFFCH09DA,坡道平面,0,,地下一樓
RPOPMLKKJIPFFCH08DA,坡道平面,1350000,25.82,地下一樓
RPTNMLTJJIPFFCH56DA,坡道平面,1400000,33.12,地下二樓
RPTNMLTJJIPFFCH56DA,坡道平面,1400000,33.12,地下二樓
RPRQMLMJJIPFFDH68DA,坡道平面,1200000,24.74,地下二樓
RPTQMLMJJIPFFDH88DA,坡道平面,1200000,24.74,地下二樓
RPSQMLMJJIPFFDH78DA,坡道平面,1200000,24.74,地下二樓
RPQQMLMJJIPFFDH58DA,坡道平面,1600000,24.74,地下一樓
RPUQMLMJJIPFFDH98DA,坡道平面,1200000,24.74,地下二樓
RPORMLMJJIPFFDH48DA,坡道平面,1200000,24.74,地下二樓
RPVQMLMJJIPFFDH09DA,坡道平面,1200000,24.74,地下二樓
RPXQMLMJJIPFFDH66DA,坡道平面,1200000,24.74,地下二樓
RPPRMLMJJIPFFDH58DA,坡道平面,1200000,24.74,地下二樓
RPUOMLQJJIPFFDH56DA,坡道平面,1500000,36.39,地下一樓
RPQOMLQJJIPFFDH78DA,坡道平面,1400000,36.39,地下三樓
RPRPMLKMIIPFFDH58DA,坡道平面,0,,地下二樓
RPRNMLRJJIPFFDH88DA,坡道平面,1400000,36.39,地下三樓
RPSNMLRJJIPFFDH98DA,坡道平面,1400000,36.39,地下三樓
RPSPMLQJJIPFFDH09DA,坡道平面,1500000,36.39,地下一樓
RPPPMLQJJIPFFDH78DA,坡道平面,1500000,36.39,地下一樓
RPTOMLTJJIPFFDH76DA,坡道平面,1450000,36.39,地下二樓
RPQQMLTJJIPFFDH66DA,坡道平面,0,,地下二樓
RPXNMLTJJIPFFDH07DA,坡道平面,1450000,36.39,地下二樓
RPXSMLTJJIPFFDH57DA,坡道平面,1400000,36.39,地下三樓
RPRTMLTJJIPFFDH07DA,坡道平面,1400000,35.30,地下二樓
RPOTMLTJJIPFFDH76DA,坡道平面,1450000,36.39,地下二樓
RPPTMLTJJIPFFDH86DA,坡道平面,1450000,36.39,地下二樓
RPSTMLTJJIPFFDH17DA,坡道平面,1450000,36.39,地下二樓
RPTSMLTJJIPFFDH17DA,坡道平面,0,,地下二樓
RPOSMLTJJIPFFDH66DA,坡道平面,1400000,36.39,地下三樓
RPROMLKKJIPFFDH38DA,坡道平面,0,32.98,地下一樓
RPQPMLKKJIPFFDH38DA,坡道平面,0,38.76,地下二樓
RPVUMLLKJIPFFDH86DA,坡道平面,900000,25.85,地下一樓
RPUVMLLKJIPFFDH86DA,坡道平面,850000,30.00,一樓
RPRWMLLKJIPFFDH66DA,坡道平面,800000,25.85,地下一樓
RPXVMLLKJIPFFDH17DA,坡道平面,850000,25.85,地下一樓
RPQNNLLKJIPFFDH38DA,坡道平面,850000,25.85,地下一樓
RPRNNLLKJIPFFDH48DA,坡道平面,850000,25.85,地下一樓
RPXNNLLKJIPFFDH09DA,坡道平面,850000,25.85,地下一樓
RPSNNLLKJIPFFDH58DA,坡道平面,850000,25.85,地下一樓
RPVNNLLKJIPFFDH88DA,一樓平面,850000,25.85,一樓
RPVNNLLKJIPFFDH88DA,一樓平面,850000,25.85,一樓
RPPONLLKJIPFFDH38DA,一樓平面,850000,25.85,一樓
RPQSMLTJJIPFFBH66DA,坡道平面,1550000,56.83,地下二樓
RPOWMLTJJIPFFBH86DA,坡道平面,1650000,56.83,地下一樓
RPWPMLKKJIPFFBH78DA,坡道平面,1550000,56.83,地下二樓
RPVRMLKKJIPFFBH88DA,坡道平面,0,32.06,地下四樓
RPVRMLKKJIPFFBH88DA,坡道平面,0,32.06,地下四樓
RPTTMLKKJIPFFBH88DA,坡道平面,1450000,56.83,地下三樓
RPVPMLKKJIPFFBH68DA,坡道平面,1450000,56.83,地下三樓
RPPRMLKKJIPFFBH28DA,坡道平面,0,29.23,地下二樓
RPSPMLLKJIPFFBH48DA,坡道平面,0,,地下二樓
RPSPMLLKJIPFFBH48DA,坡道平面,0,,地下二樓
RPVOMLMKJIPFFBH78DA,坡道平面,0,32.24,地下三樓
RPTRMLKKJIPFFBH68DA,坡道平面,1250000,13.75,地下一樓
RPQWMLTJJIPFFBH07DA,坡道平面,1550000,56.83,地下二樓
RPSWMLTJJIPFFBH27DA,坡道平面,1450000,56.83,地下三樓
RPTWMLTJJIPFFBH37DA,坡道平面,1550000,56.83,地下二樓
RPSNNLTJJIPFFBH09DA,坡道平面,1450000,56.83,地下三樓
RPRVMLTJJIPFFBH07DA,坡道平面,1750000,59.55,地下一樓
RPTVMLTJJIPFFBH27DA,坡道平面,1450000,56.83,地下三樓
