編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRRMLQJJIPFFAH88DA,,2.78,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRRMLQJJIPFFAH88DA,,25.90,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPRRMLQJJIPFFAH88DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPTRMLQJJIPFFAH09DA,8,62.36,住家用,鋼筋混凝土造,101年7月26日,十五層,七層
RPTRMLQJJIPFFAH09DA,8,2.91,見其他登記事項,鋼筋混凝土造,101年7月26日,十五層,
RPTRMLQJJIPFFAH09DA,8,54.09,見其他登記事項,鋼筋混凝土造,101年7月26日,十五層,
RPQQMLQJJIPFFAH68DA,25,196.90,見其他登記事項,鋼筋混凝土造,84年8月9日,十四層,一層 二層 騎樓
RPQQMLQJJIPFFAH68DA,25,29.44,共有部份,鋼筋混凝土造,84年8月9日,十四層,
RPQQMLQJJIPFFAH68DA,25,52.05,共有部份,鋼筋混凝土造,84年8月9日,十四層,
RPWOMLQJJIPFFAH09DA,23,101.73,住家用,鋼筋混凝土造,86年5月19日,二十層,十層
RPWOMLQJJIPFFAH09DA,23,34.15,共有部份,鋼筋混凝土造,86年5月19日,二十層,
RPWOMLQJJIPFFAH09DA,23,30.31,共有部份,鋼筋混凝土造,86年5月19日,二十層,
RPWOMLQJJIPFFAH09DA,23,.06,商業用,鋼筋混凝土造,86年5月19日,二十層,一層
RPORMLQJJIPFFAH58DA,,41.22,住家用,鋼筋混凝土造,109年6月22日,十四層,五層
RPORMLQJJIPFFAH58DA,,41.22,住家用,鋼筋混凝土造,109年6月22日,十四層,五層
RPORMLQJJIPFFAH58DA,,5.95,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPORMLQJJIPFFAH58DA,,5.95,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPORMLQJJIPFFAH58DA,,1.42,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPXQMLQJJIPFFAH76DA,,101.33,住家用,鋼筋混凝土造,109年6月22日,十四層,四層
RPXQMLQJJIPFFAH76DA,,14.80,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPORMLQJJIPFFAH58DA,,1.42,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPXQMLQJJIPFFAH76DA,,3.45,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPORMLQJJIPFFAH58DA,,12.95,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPXQMLQJJIPFFAH76DA,,31.88,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPXQMLQJJIPFFAH76DA,,37.41,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPORMLQJJIPFFAH58DA,,12.95,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPORMLQJJIPFFAH58DA,,18.70,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPORMLQJJIPFFAH58DA,,18.70,見其他登記事項,鋼筋混凝土造,109年6月22日,十四層,
RPUOMLQJJIPFFAH88DA,21,78.04,住家用,鋼筋混凝土造,89年1月18日,九層,六層
RPUOMLQJJIPFFAH88DA,21,15.78,共有部份,鋼筋混凝土造,89年1月18日,九層,
RPUOMLQJJIPFFAH88DA,21,4.21,共有部份,鋼筋混凝土造,89年1月18日,九層,
RPUOMLQJJIPFFAH88DA,21,8.23,共有部份,鋼筋混凝土造,89年1月18日,九層,
RPWNMLOJJIPFFAH78DA,32,42.13,住家用,鋼筋混凝土造,77年7月8日,五層,五層
RPWNMLOJJIPFFAH78DA,32,1.70,共有部份,鋼筋混凝土造,77年7月8日,五層,
RPUSMLTJRHPFFBH77DA,,80.84,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,一層 見其他登記事項
RPUSMLTJRHPFFBH77DA,,68.31,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPTOMLTJJIPFFAH09DA,1,108.02,住家用,鋼筋混凝土造,108年10月1日,十五層,十三層
RPTOMLTJJIPFFAH09DA,1,86.55,見其他登記事項,鋼筋混凝土造,108年10月1日,十五層,
RPRSNLKKRHPFFBH76DA,,65.90,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十五層
RPRSNLKKRHPFFBH76DA,,61.43,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPOOMLMJRHPFFBH68DA,3,167.97,見其他登記事項,鋼筋混凝土造,106年12月14日,四層,一層 二層 三層 四層
RPOOMLMJRHPFFBH68DA,3,32.20,見其他登記事項,鋼筋混凝土造,106年12月14日,四層,
RPOOMLMJRHPFFBH68DA,3,49.25,見其他登記事項,鋼筋混凝土造,106年12月14日,四層,
RPRNMLLKRHPFFBH88DA,,63.63,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,二層
RPRNMLLKRHPFFBH88DA,,60.29,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPPQNLKKRHPFFBH98DA,,65.90,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,七層
RPPQNLKKRHPFFBH98DA,,61.43,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPSOMLLKRHPFFBH09DA,,63.35,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十二層
RPSOMLLKRHPFFBH09DA,,60.06,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPQNMLSJJIPFFAH58DA,15,41.58,住家用,鋼筋混凝土造,94年12月1日,十二層,八層
RPQNMLSJJIPFFAH58DA,15,7.61,共有部份,鋼筋混凝土造,94年12月1日,十三層,
RPQNMLSJJIPFFAH58DA,15,1.95,共有部份,鋼筋混凝土造,94年12月1日,十三層,
RPQNMLSJJIPFFAH58DA,15,23.21,共有部份,鋼筋混凝土造,94年12月1日,十三層,
RPSSMLLKRHPFFBH86DA,,63.16,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十二層
RPSSMLLKRHPFFBH86DA,,60.06,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPWPMLLKRHPFFBH96DA,,45.18,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十層
RPWPMLLKRHPFFBH96DA,,45.18,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十層
RPWPMLLKRHPFFBH96DA,,36.45,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPWPMLLKRHPFFBH96DA,,36.45,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPXTNLKKRHPFFBH47DA,,63.22,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,七層
RPXTNLKKRHPFFBH47DA,,60.06,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPOVMLLKRHPFFBH76DA,,90.35,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,三層
RPOVMLLKRHPFFBH76DA,,70.83,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPQTMLLKRHPFFBH76DA,,63.35,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十層
RPQTMLLKRHPFFBH76DA,,60.06,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPXUMLLKRHPFFBH57DA,,88.94,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,六層
RPXUMLLKRHPFFBH57DA,,72.21,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPTRMLLKRHPFFBH86DA,,90.16,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,五層
RPTRMLLKRHPFFBH86DA,,72.67,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPUONLLKRHPFFBH76DA,,90.35,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十三層
RPUONLLKRHPFFBH76DA,,72.90,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPRWMLLKRHPFFBH17DA,,45.18,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,六層
RPRWMLLKRHPFFBH17DA,,45.18,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,六層
RPRWMLLKRHPFFBH17DA,,36.45,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPRWMLLKRHPFFBH17DA,,36.45,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPORNLLKRHPFFBH09DA,,31.68,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,六層
RPORNLLKRHPFFBH09DA,,31.68,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,六層
RPORNLLKRHPFFBH09DA,,29.00,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPORNLLKRHPFFBH09DA,,29.00,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPPRNLLKRHPFFBH56DA,,45.08,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,五層
RPPRNLLKRHPFFBH56DA,,45.08,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,五層
RPPRNLLKRHPFFBH56DA,,36.33,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPPRNLLKRHPFFBH56DA,,36.33,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPSNOLLKRHPFFBH56DA,,63.22,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,七層
RPSNOLLKRHPFFBH56DA,,60.06,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPXUNLLKRHPFFBH67DA,,90.16,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十層
RPXUNLLKRHPFFBH67DA,,72.67,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPPSNLLKRHPFFBH66DA,,90.16,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,八層
RPPSNLLKRHPFFBH66DA,,72.67,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPVWNLLKRHPFFBH67DA,,90.35,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十四層
RPVWNLLKRHPFFBH67DA,,72.90,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPPPOLLKRHPFFBH09DA,,90.16,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,八層
RPPPOLLKRHPFFBH09DA,,70.60,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPRRNLLKRHPFFBH76DA,,31.68,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,七層
RPRRNLLKRHPFFBH76DA,,31.68,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,七層
RPRRNLLKRHPFFBH76DA,,30.03,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPRRNLLKRHPFFBH76DA,,30.03,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPWOOLLKRHPFFBH07DA,,31.61,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,三層
RPWOOLLKRHPFFBH07DA,,31.61,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,三層
RPWOOLLKRHPFFBH07DA,,30.03,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPWOOLLKRHPFFBH07DA,,30.03,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPXTNLLKRHPFFBH57DA,,90.16,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,五層
RPXTNLLKRHPFFBH57DA,,70.60,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPOSOLLKRHPFFBH66DA,,63.22,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十五層
RPOSOLLKRHPFFBH66DA,,60.06,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPWSOLLKRHPFFBH47DA,,63.35,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,十五層
RPWSOLLKRHPFFBH47DA,,60.06,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPSQOLLKRHPFFBH86DA,,63.22,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,四層
RPSQOLLKRHPFFBH86DA,,58.00,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPVRMLQLRHPFFBH67DA,,90.35,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,七層
RPVRMLQLRHPFFBH67DA,,72.90,見其他登記事項,鋼筋混凝土造,109年8月17日,十五層,
RPQPMLLLIIPFFBH28DA,1,51.90,見其他登記事項,鋼筋混凝土造,108年6月6日,十五層,十二層
RPQPMLLLIIPFFBH28DA,1,41.15,見其他登記事項,鋼筋混凝土造,108年6月6日,十五層,
RPQPMLLLIIPFFBH28DA,1,14.72,見其他登記事項,鋼筋混凝土造,108年6月6日,十五層,
RPOTMLTKIIPFFBH56DA,1,51.90,見其他登記事項,鋼筋混凝土造,108年6月6日,十五層,十五層
RPOTMLTKIIPFFBH56DA,1,41.15,見其他登記事項,鋼筋混凝土造,108年6月6日,十五層,
RPOTMLTKIIPFFBH56DA,1,14.72,見其他登記事項,鋼筋混凝土造,108年6月6日,十五層,
RPTRMLQLIIPFFBH66DA,,42.99,見其他登記事項,鋼筋混凝土造,109年7月16日,十四層,五層
RPTRMLQLIIPFFBH66DA,,42.99,見其他登記事項,鋼筋混凝土造,109年7月16日,十四層,五層
RPTRMLQLIIPFFBH66DA,,37.99,見其他登記事項,鋼筋混凝土造,109年7月16日,十四層,
RPTRMLQLIIPFFBH66DA,,37.99,見其他登記事項,鋼筋混凝土造,109年7月16日,十四層,
RPSSMLQLIIPFFBH66DA,9,64.25,住家用,鋼筋混凝土造,100年7月11日,十二層,十二層
RPSSMLQLIIPFFBH66DA,9,21.00,見其他登記事項,鋼筋混凝土造,100年7月11日,十二層,
RPVOMLTLIIPFFBH86DA,4,124.62,見其他登記事項,鋼筋混凝土造,105年10月10日,十四層,十一層
RPVOMLTLIIPFFBH86DA,4,125.73,見其他登記事項,鋼筋混凝土造,105年10月10日,十四層,
RPROMLOKIIPFFBH48DA,24,154.33,見其他登記事項,鋼筋混凝土造,85年8月28日,三層,一層 二層 三層
RPURMLSLIIPFFBH96DA,20,60.06,住家用,鋼筋混凝土造,90年3月1日,九層,九層
RPURMLSLIIPFFBH96DA,20,10.86,共有部分,鋼筋混凝土造,90年3月1日,九層,
RPURMLSLIIPFFBH96DA,20,6.92,共有部分,鋼筋混凝土造,90年3月1日,九層,
RPWOMLKMIIPFFBH78DA,28,84.21,住家用,鋼筋混凝土造,82年3月17日,七層,七層
RPWOMLKMIIPFFBH78DA,28,16.10,共有部分,鋼筋混凝土造,82年3月17日,七層,
RPUPMLNJJIPFFBH78DA,38,99.94,住家用,鋼筋混凝土造,71年8月6日,五層,四層
RPSPMLNJJIPFFBH58DA,19,35.91,住家用,鋼筋混凝土造,90年10月26日,二十一層,十三層
RPSPMLNJJIPFFBH58DA,19,1.38,共有部分,鋼筋混凝土造,90年10月26日,二十一層,
RPSPMLNJJIPFFBH58DA,19,8.45,共有部分,鋼筋混凝土造,90年10月26日,二十一層,
RPSPMLNJJIPFFBH58DA,19,.84,共有部分,鋼筋混凝土造,90年10月26日,二十一層,
RPSPMLNJJIPFFBH58DA,19,.26,共有部分,鋼筋混凝土造,90年10月26日,二十一層,
RPVSMLNJJIPFFBH56DA,3,245.89,住家用,鋼筋混凝土造,106年12月14日,四層,一層 二層 三層 四層
RPVSMLNJJIPFFBH56DA,3,32.20,見其他登記事項,鋼筋混凝土造,106年12月14日,四層,
RPVSMLNJJIPFFBH56DA,3,63.98,見其他登記事項,鋼筋混凝土造,106年12月14日,四層,
RPPRMLQJJIPFFBH78DA,3,94.92,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,二層
RPPRMLQJJIPFFBH78DA,3,15.44,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPPRMLQJJIPFFBH78DA,3,9.22,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPPRMLQJJIPFFBH78DA,3,18.19,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPPRMLQJJIPFFBH78DA,3,.62,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPPRMLQJJIPFFBH78DA,3,69.15,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPURMLQJJIPFFBH66DA,3,37.46,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,二層
RPURMLQJJIPFFBH66DA,3,8.82,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPURMLQJJIPFFBH66DA,3,2.90,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPURMLQJJIPFFBH66DA,3,7.21,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPURMLQJJIPFFBH66DA,3,.59,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPURMLQJJIPFFBH66DA,3,63.99,見其他登記事項,鋼筋混凝土造,107年3月16日,十五層,
RPWSMLTJJIPFFBH27DA,26,153.98,住家用,鋼筋混凝土造,83年10月12日,八層,三層
RPWSMLTJJIPFFBH27DA,26,13.03,共有部分,鋼筋混凝土造,83年10月12日,十六層,
RPWSMLTJJIPFFBH27DA,26,20.85,共有部分,鋼筋混凝土造,83年10月12日,十六層,
RPWOMLTLIIPFFBH96DA,6,274.43,見其他登記事項,鋼筋混凝土造,103年11月24日,四層,一層 二層 三層 四層 見其他登記事項
RPXTMLPJJIPFFBH07DA,42,84.00,住家用,加強磚造,67年12月20日,二層,一層 二層
RPRQMLTJJIPFFBH56DA,49,2060.76,工業用,見其他登記事項,61年1月30日,二層,一層 二層
RPWRMLPJJIPFFBH76DA,22,248.60,見其他登記事項,鋼筋混凝土造,87年7月27日,三層,一層 二層 三層 屋頂突出物 地下層
RPWRMLPJJIPFFBH76DA,22,53.33,共有部分,鋼筋混凝土造,87年7月27日,五層,
RPQPMLMLIIPFFCH48DA,6,2.19,住家用,鋼筋混凝土造,104年2月20日,二層,一層 二層
RPQPMLMLIIPFFCH48DA,6,320.25,見其他登記事項,鋼筋混凝土造,104年2月20日,四層,一層 二層 三層 四層
RPSPMLPJJIPFFCH88DA,39,88.20,住商用,加強磚造,70年11月25日,二層,一層 二層
RPXUMLQJJIPFFBH27DA,13,28.15,住家用,鋼筋混凝土造,97年4月6日,二十二層,五層
RPXUMLQJJIPFFBH27DA,13,1.48,共有部分,鋼筋混凝土造,97年4月6日,二十二層,
RPXUMLQJJIPFFBH27DA,13,1.33,共有部分,鋼筋混凝土造,97年4月6日,二十二層,
RPXUMLQJJIPFFBH27DA,13,5.69,共有部分,鋼筋混凝土造,97年4月6日,二十二層,
RPXUMLQJJIPFFBH27DA,13,.31,共有部分,鋼筋混凝土造,97年4月6日,二十二層,
RPXUMLQJJIPFFBH27DA,13,.71,共有部分,鋼筋混凝土造,97年4月6日,二十二層,
RPPNMLOJIIPFFDH28DA,5,66.58,住家用,鋼筋混凝土造,104年9月25日,十五層,二層
RPPNMLOJIIPFFDH28DA,5,60.07,見其他登記事項,鋼筋混凝土造,104年9月25日,十五層,
RPPPMLPKIIPFFDH68DA,5,63.46,住家用,鋼筋混凝土造,104年5月25日,十五層,六層
RPPPMLPKIIPFFDH68DA,5,63.92,見其他登記事項,鋼筋混凝土造,104年5月25日,十五層,
RPSNMLMKIIPFFCH38DA,26,69.03,住家用,鋼筋混凝土造,83年6月30日,五層,四層
RPSNMLMKIIPFFCH38DA,26,1.68,共有部份,鋼筋混凝土造,83年6月30日,五層,
RPTNMLOKIIPFFCH68DA,26,149.26,住家用,鋼筋混凝土造,83年5月22日,三層,一層 二層 三層 屋頂突出物
RPUQMLSLIIPFFDH07DA,,103.66,見其他登記事項,鋼筋混凝土造,109年6月18日,二十二層,九層
RPUQMLSLIIPFFDH07DA,,.02,見其他登記事項,鋼骨鋼筋混凝土造,109年6月18日,二十二層,一層
RPUQMLSLIIPFFDH07DA,,51.75,見其他登記事項,見其他登記事項,109年6月18日,二十二層,
RPUQMLSLIIPFFDH07DA,,32.58,見其他登記事項,見其他登記事項,109年6月18日,二十二層,
RPVQMLSLIIPFFDH17DA,,103.66,見其他登記事項,鋼筋混凝土造,109年6月18日,二十二層,十三層
RPVQMLSLIIPFFDH17DA,,.02,見其他登記事項,鋼骨鋼筋混凝土造,109年6月18日,二十二層,一層
RPVQMLSLIIPFFDH17DA,,51.75,見其他登記事項,見其他登記事項,109年6月18日,二十二層,
RPVQMLSLIIPFFDH17DA,,30.94,見其他登記事項,見其他登記事項,109年6月18日,二十二層,
RPSNMLPJJIPFFCH68DA,23,33.28,住家用,鋼筋混凝土造,87年4月7日,十四層,六層
RPSNMLPJJIPFFCH68DA,23,.43,共同使用部份,鋼筋混凝土造,87年4月7日,十四層,
RPSNMLPJJIPFFCH68DA,23,10.45,共同使用部份,鋼筋混凝土造,87年4月7日,十四層,
RPSNMLPJJIPFFCH68DA,23,4.61,見其他登記事項,鋼筋混凝土造,87年4月7日,十四層,
RPWQMLSLIIPFFDH27DA,,103.66,見其他登記事項,鋼筋混凝土造,109年6月18日,二十二層,二十二層
RPWQMLSLIIPFFDH27DA,,.02,見其他登記事項,鋼骨鋼筋混凝土造,109年6月18日,二十二層,一層
RPWQMLSLIIPFFDH27DA,,51.75,見其他登記事項,見其他登記事項,109年6月18日,二十二層,
RPWQMLSLIIPFFDH27DA,,33.68,見其他登記事項,見其他登記事項,109年6月18日,二十二層,
RPXQMLSLIIPFFDH37DA,,107.45,見其他登記事項,鋼筋混凝土造,109年6月18日,二十二層,四層
RPXQMLSLIIPFFDH37DA,,.03,見其他登記事項,鋼骨鋼筋混凝土造,109年6月18日,二十二層,一層
RPXQMLSLIIPFFDH37DA,,53.39,見其他登記事項,見其他登記事項,109年6月18日,二十二層,
RPXQMLSLIIPFFDH37DA,,46.82,見其他登記事項,見其他登記事項,109年6月18日,二十二層,
RPORMLSLIIPFFDH56DA,,107.45,見其他登記事項,鋼筋混凝土造,109年6月18日,二十二層,八層
